Mat Object: (p_) 2 MPI processes
  type: mpiaij
row 184: (68, -1.09198)  (69, -0.454008)  (95, -0.454008)  (184, 2.) 
row 185: (69, -1.09198)  (71, -0.454008)  (160, -0.454008)  (185, 2.) 
row 186: (70, -1.09198)  (76, -0.454008)  (161, -0.454008)  (186, 2.) 
row 187: (71, -1.09198)  (72, -0.454008)  (163, -0.454008)  (187, 2.) 
row 188: (72, -1.09198)  (188, 2.)  (211, -0.454008)  (225, -0.454008) 
row 189: (73, -1.09198)  (93, -0.454008)  (107, -0.454008)  (189, 2.) 
row 190: (73, -0.454008)  (74, -1.09198)  (106, -0.454008)  (190, 2.) 
row 191: (75, -1.09198)  (155, -0.454008)  (182, -0.454008)  (191, 2.) 
row 192: (76, -1.09198)  (77, -0.454008)  (192, 2.)  (211, -0.454008) 
row 193: (45, -0.454008)  (77, -1.09198)  (163, -0.454008)  (193, 2.) 
row 194: (79, -1.25232)  (103, -0.454008)  (194, 2.227)  (219, -0.520672) 
row 195: (60, -0.454008)  (79, -0.520672)  (80, -1.25232)  (195, 2.227) 
row 196: (81, -1.25232)  (102, -0.520672)  (196, 2.94767) 
row 197: (82, -1.25232)  (83, -0.520672)  (197, 2.94767) 
row 198: (83, -1.25232)  (198, 3.01433)  (420, -0.587335) 
row 199: (66, -0.454008)  (84, -0.990972)  (199, 1.85699)  (214, -0.412011) 
row 200: (85, -0.990972)  (87, -0.412011)  (200, 1.40298) 
row 201: (86, -0.990972)  (98, -0.412011)  (201, 1.40298) 
row 202: (87, -0.990972)  (106, -0.412011)  (202, 1.40298) 
row 203: (70, -0.454008)  (88, -0.990972)  (89, -0.454008)  (203, 1.89899) 
row 204: (89, -0.990972)  (90, -0.370013)  (204, 1.36099) 
row 205: (90, -0.990972)  (181, -0.454008)  (205, 1.89899)  (425, -0.454008) 
row 206: (91, -0.990972)  (107, -0.412011)  (206, 1.40298) 
row 207: (63, -0.454008)  (92, -1.25232)  (94, -0.520672)  (207, 2.227) 
row 208: (93, -1.09198)  (179, -0.454009)  (208, 2.)  (209, -0.454008) 
row 209: (94, -1.25232)  (208, -0.454008)  (209, 2.16034)  (228, -0.454009) 
row 210: (95, -0.990972)  (108, -0.370013)  (210, 1.36099) 
row 211: (96, -1.09198)  (188, -0.454008)  (192, -0.454008)  (211, 2.) 
row 212: (97, -0.990972)  (98, -0.412011)  (212, 1.40298) 
row 213: (98, -0.9215)  (213, 0.9215) 
row 214: (99, -0.990972)  (199, -0.412011)  (214, 1.40298) 
row 215: (75, -0.454008)  (84, -0.412011)  (100, -0.990972)  (215, 1.85699) 
row 216: (101, -1.09198)  (153, -0.454008)  (216, 2.)  (226, -0.454008) 
row 217: (82, -0.520672)  (102, -1.25232)  (217, 2.94767) 
row 218: (56, -0.454008)  (103, -1.09198)  (176, -0.454008)  (218, 2.) 
row 219: (104, -1.25232)  (194, -0.520672)  (219, 2.94767) 
row 220: (74, -0.454008)  (105, -1.09198)  (151, -0.454008)  (220, 2.) 
row 221: (106, -0.990972)  (221, 1.36099)  (222, -0.370013) 
row 222: (107, -0.990972)  (221, -0.370013)  (222, 1.36099) 
row 223: (69, -0.454008)  (108, -0.990972)  (223, 1.85699)  (224, -0.412011) 
row 224: (109, -0.990972)  (223, -0.412011)  (224, 1.40298) 
row 225: (109, -0.454008)  (110, -0.990972)  (188, -0.454008)  (225, 1.89899) 
row 226: (81, -0.454008)  (111, -1.09198)  (216, -0.454008)  (226, 2.) 
row 227: (66, -0.454008)  (112, -1.09198)  (169, -0.454008)  (227, 2.) 
