Mat Object: (p_) 1 MPI process
  type: seqaij
row 233: (2, -0.454009)  (8, -1.09198)  (233, 2.)  (260, -0.454009) 
row 234: (8, -0.454008)  (9, -1.09198)  (234, 2.)  (266, -0.454008) 
row 235: (6, -0.454009)  (10, -1.09198)  (235, 2.)  (255, -0.454009) 
row 236: (11, -1.09198)  (27, -0.454008)  (236, 2.)  (253, -0.454008) 
row 237: (12, -1.09198)  (35, -0.454008)  (237, 2.)  (249, -0.454008) 
row 238: (6, -0.454008)  (13, -1.09198)  (232, -0.454008)  (238, 2.) 
row 239: (14, -1.09198)  (20, -0.454008)  (22, -0.454008)  (239, 2.) 
row 240: (15, -1.09198)  (229, -0.454009)  (240, 2.)  (245, -0.45401) 
row 241: (1, -0.454008)  (12, -0.454008)  (16, -1.09198)  (241, 2.) 
row 242: (0, -0.454008)  (17, -1.09198)  (242, 2.)  (255, -0.454008) 
row 243: (18, -1.09198)  (230, -0.454008)  (243, 2.)  (270, -0.454008) 
row 244: (19, -1.09198)  (244, 2.)  (253, -0.454008)  (254, -0.454008) 
row 245: (20, -1.09198)  (38, -0.454007)  (240, -0.45401)  (245, 2.) 
row 246: (20, -0.454009)  (21, -1.09198)  (39, -0.45401)  (246, 2.) 
row 247: (22, -1.09198)  (23, -0.454008)  (247, 2.)  (276, -0.454008) 
row 248: (16, -0.454008)  (23, -1.09198)  (248, 2.)  (249, -0.454008) 
row 249: (24, -1.09198)  (237, -0.454008)  (248, -0.454008)  (249, 2.) 
row 250: (24, -0.454008)  (25, -1.09198)  (250, 2.)  (286, -0.454008) 
row 251: (26, -1.09198)  (27, -0.454008)  (232, -0.454008)  (251, 2.) 
row 252: (27, -1.09198)  (31, -0.454008)  (252, 2.)  (313, -0.454008) 
row 253: (28, -1.09198)  (236, -0.454008)  (244, -0.454008)  (253, 2.) 
row 254: (29, -1.09198)  (244, -0.454008)  (254, 2.)  (266, -0.454008) 
row 255: (30, -1.09198)  (235, -0.454009)  (242, -0.454008)  (255, 2.) 
row 256: (31, -1.09198)  (256, 2.)  (283, -0.454008)  (315, -0.454008) 
row 257: (32, -1.09198)  (36, -0.454008)  (53, -0.454008)  (257, 2.) 
row 258: (18, -0.454009)  (33, -1.09198)  (258, 2.)  (271, -0.454007) 
row 259: (33, -0.454009)  (34, -1.09198)  (47, -0.454009)  (259, 2.) 
row 260: (35, -1.09198)  (36, -0.454008)  (233, -0.454009)  (260, 2.) 
row 261: (36, -1.09198)  (50, -0.454008)  (82, -0.454008)  (261, 2.) 
row 262: (15, -0.454008)  (37, -1.09198)  (262, 2.)  (269, -0.454008) 
row 263: (38, -1.09198)  (42, -0.454008)  (263, 2.)  (264, -0.454008) 
row 264: (39, -1.09198)  (263, -0.454008)  (264, 2.)  (290, -0.454009) 
row 265: (28, -0.454008)  (29, -0.454008)  (40, -1.09198)  (265, 2.) 
row 266: (41, -1.09198)  (234, -0.454008)  (254, -0.454008)  (266, 2.) 
row 267: (42, -1.09198)  (43, -0.454008)  (267, 2.)  (379, -0.454008) 
row 268: (37, -0.454008)  (43, -1.09198)  (268, 2.)  (295, -0.454008) 
row 269: (44, -1.09198)  (230, -0.454008)  (262, -0.454008)  (269, 2.) 
row 270: (44, -0.454008)  (45, -1.09198)  (243, -0.454008)  (270, 2.) 
row 271: (45, -0.454008)  (46, -1.09198)  (258, -0.454007)  (271, 2.) 
row 272: (46, -0.454008)  (47, -1.09198)  (272, 2.)  (273, -0.454008) 
row 273: (48, -1.09198)  (272, -0.454008)  (273, 2.)  (323, -0.454009) 
row 274: (49, -1.09198)  (82, -0.454009)  (274, 2.)  (326, -0.454009) 
row 275: (50, -1.09198)  (81, -0.454008)  (275, 2.)  (278, -0.454008) 
row 276: (51, -1.09198)  (74, -0.454008)  (247, -0.454008)  (276, 2.) 
row 277: (51, -0.454008)  (52, -1.09198)  (277, 2.)  (301, -0.454008) 
row 278: (53, -1.09198)  (105, -0.454008)  (275, -0.454008)  (278, 2.) 
row 279: (41, -0.454008)  (54, -1.09198)  (55, -0.454008)  (279, 2.) 
row 280: (55, -1.09198)  (84, -0.454008)  (280, 2.)  (284, -0.454008) 
row 281: (56, -1.09198)  (107, -0.454008)  (281, 2.)  (282, -0.454008) 
row 282: (57, -1.09198)  (108, -0.454008)  (281, -0.454008)  (282, 2.) 
row 283: (40, -0.454008)  (58, -1.09198)  (256, -0.454008)  (283, 2.) 
row 284: (40, -0.454008)  (59, -1.09198)  (280, -0.454008)  (284, 2.) 
row 285: (58, -0.454008)  (59, -0.454008)  (60, -1.09198)  (285, 2.) 
row 286: (61, -1.09198)  (250, -0.454008)  (286, 2.)  (337, -0.454008) 
row 287: (62, -1.09198)  (101, -0.454008)  (287, 2.)  (304, -0.454008) 
row 288: (34, -0.454008)  (63, -1.09198)  (64, -0.454008)  (288, 2.) 
row 289: (64, -1.09198)  (85, -0.454008)  (98, -0.454008)  (289, 2.) 
row 290: (65, -1.09198)  (264, -0.454009)  (290, 2.)  (338, -0.45401) 
row 291: (66, -1.09198)  (72, -0.454008)  (113, -0.454008)  (291, 2.) 
row 292: (67, -1.09198)  (70, -0.454008)  (292, 2.)  (342, -0.454008) 
row 293: (67, -0.454008)  (68, -1.09198)  (110, -0.454008)  (293, 2.) 
row 294: (34, -0.454008)  (57, -0.454008)  (69, -1.09198)  (294, 2.) 
row 295: (44, -0.454008)  (70, -1.09198)  (268, -0.454008)  (295, 2.) 
row 296: (71, -1.09198)  (113, -0.454009)  (296, 2.)  (365, -0.45401) 
row 297: (72, -1.09198)  (297, 2.)  (298, -0.454008)  (422, -0.454008) 
row 298: (73, -1.09198)  (297, -0.454008)  (298, 2.)  (373, -0.454008) 
row 299: (66, -0.454008)  (73, -0.454008)  (74, -1.09198)  (299, 2.) 
row 300: (51, -0.454008)  (73, -0.454008)  (75, -1.09198)  (300, 2.) 
row 301: (76, -1.09198)  (77, -0.454008)  (277, -0.454008)  (301, 2.) 
row 302: (77, -1.09198)  (220, -0.454008)  (302, 2.)  (303, -0.454008) 
row 303: (78, -1.09198)  (302, -0.454008)  (303, 2.)  (374, -0.454008) 
row 304: (79, -1.09198)  (287, -0.454008)  (304, 2.)  (305, -0.454008) 
row 305: (80, -1.09198)  (143, -0.454008)  (304, -0.454008)  (305, 2.) 
row 306: (81, -1.09198)  (306, 2.)  (330, -0.454008)  (352, -0.454008) 
row 307: (25, -0.454009)  (62, -0.454007)  (82, -1.09198)  (307, 2.) 
row 308: (83, -1.09198)  (105, -0.454008)  (308, 2.)  (354, -0.454008) 
row 309: (84, -1.09198)  (130, -0.454008)  (309, 2.)  (331, -0.454008) 
row 310: (85, -1.09198)  (310, 2.)  (334, -0.454008)  (435, -0.454008) 
row 311: (43, -0.454008)  (86, -1.09198)  (87, -0.454008)  (311, 2.) 
row 312: (87, -1.09198)  (312, 2.)  (342, -0.454008)  (431, -0.454008) 
row 313: (56, -0.454008)  (88, -1.09198)  (252, -0.454008)  (313, 2.) 
row 314: (89, -1.09198)  (91, -0.454008)  (314, 2.)  (376, -0.454008) 
row 315: (90, -1.09198)  (256, -0.454008)  (315, 2.)  (318, -0.454008) 
row 316: (91, -1.09198)  (94, -0.454008)  (135, -0.454008)  (316, 2.) 
row 317: (92, -1.09198)  (106, -0.454008)  (134, -0.454008)  (317, 2.) 
row 318: (58, -0.454008)  (93, -1.09198)  (315, -0.454008)  (318, 2.) 
row 319: (94, -1.09198)  (97, -0.454008)  (319, 2.)  (362, -0.454008) 
row 320: (92, -0.454008)  (95, -1.09198)  (320, 2.)  (363, -0.454008) 
row 321: (60, -0.454008)  (93, -0.454008)  (96, -1.09198)  (321, 2.) 
row 322: (97, -1.09198)  (322, 2.)  (364, -0.454008)  (378, -0.454008) 
row 323: (98, -1.09198)  (99, -0.454008)  (273, -0.454009)  (323, 2.) 
row 324: (99, -1.09198)  (324, 2.)  (346, -0.454008)  (347, -0.454008) 
